,event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench,manager_id
294,29,55.0,1812.0,2217973.0,2221241.0,1686840.0,20.0,15.0,1027.0,0.0,0.0,9.0,433805
295,30,57.0,1869.0,1656940.0,1660036.0,1553794.0,15.0,24.0,1025.0,1.0,0.0,0.0,433805
296,31,22.0,1891.0,10104952.0,10105613.0,1834152.0,90.0,28.0,1023.0,1.0,0.0,0.0,433805
297,32,63.0,1954.0,3904484.0,3906047.0,1927526.0,35.0,37.0,1020.0,1.0,0.0,2.0,433805
298,33,76.0,2030.0,1337197.0,1339148.0,1735262.0,15.0,11.0,1016.0,1.0,0.0,7.0,433805
299,34,54.0,2084.0,3760929.0,3762089.0,1801689.0,35.0,5.0,1018.0,1.0,0.0,1.0,433805
300,35,52.0,2136.0,1860784.0,1866501.0,1695686.0,20.0,5.0,1021.0,0.0,0.0,10.0,433805
301,36,46.0,2182.0,4567269.0,4569734.0,1720883.0,40.0,10.0,1023.0,2.0,0.0,0.0,433805
302,37,39.0,2221.0,5767875.0,5770367.0,1818718.0,55.0,18.0,1025.0,1.0,0.0,3.0,433805
303,38,61.0,2282.0,1693059.0,1697768.0,1724554.0,15.0,16.0,1023.0,1.0,0.0,7.0,433805
304,1,,,,,,,,,,,,59959307
305,2,,,,,,,,,,,,59959307
306,3,,,,,,,,,,,,59959307
307,4,,,,,,,,,,,,59959307
308,5,,,,,,,,,,,,59959307
309,6,,,,,,,,,,,,59959307
310,7,,,,,,,,,,,,59959307
311,8,,,,,,,,,,,,59959307
312,9,,,,,,,,,,,,59959307
313,10,,,,,,,,,,,,59959307
314,11,,,,,,,,,,,,59959307
315,12,,,,,,,,,,,,59959307
316,13,,,,,,,,,,,,59959307
317,14,,,,,,,,,,,,59959307
318,15,,,,,,,,,,,,59959307
319,16,,,,,,,,,,,,59959307
320,17,,,,,,,,,,,,59959307
321,18,,,,,,,,,,,,59959307
322,19,,,,,,,,,,,,59959307
323,20,,,,,,,,,,,,59959307
324,21,,,,,,,,,,,,59959307
325,22,,,,,,,,,,,,59959307
326,23,,,,,,,,,,,,59959307
327,24,,,,,,,,,,,,59959307
328,25,,,,,,,,,,,,59959307
329,26,,,,,,,,,,,,59959307
330,27,,,,,,,,,,,,59959307
331,28,,,,,,,,,,,,59959307
332,29,,,,,,,,,,,,59959307
333,30,,,,,,,,,,,,59959307
334,31,,,,,,,,,,,,59959307
335,32,,,,,,,,,,,,59959307
336,33,,,,,,,,,,,,59959307
337,34,,,,,,,,,,,,59959307
338,35,,,,,,,,,,,,59959307
339,36,,,,,,,,,,,,59959307
340,37,,,,,,,,,,,,59959307
341,38,,,,,,,,,,,,59959307
342,1,,,,,,,,,,,,11549350
343,2,,,,,,,,,,,,11549350
344,3,,,,,,,,,,,,11549350
345,4,,,,,,,,,,,,11549350
346,5,,,,,,,,,,,,11549350
347,6,,,,,,,,,,,,11549350
348,7,,,,,,,,,,,,11549350
349,8,,,,,,,,,,,,11549350
350,9,,,,,,,,,,,,11549350
351,10,,,,,,,,,,,,11549350
352,11,,,,,,,,,,,,11549350
353,12,,,,,,,,,,,,11549350
354,13,,,,,,,,,,,,11549350
355,14,,,,,,,,,,,,11549350
356,15,,,,,,,,,,,,11549350
357,16,,,,,,,,,,,,11549350
358,17,,,,,,,,,,,,11549350
359,18,,,,,,,,,,,,11549350
360,19,,,,,,,,,,,,11549350
361,20,,,,,,,,,,,,11549350
362,21,,,,,,,,,,,,11549350
363,22,,,,,,,,,,,,11549350
364,23,,,,,,,,,,,,11549350
365,24,,,,,,,,,,,,11549350
366,25,,,,,,,,,,,,11549350
367,26,,,,,,,,,,,,11549350
368,27,,,,,,,,,,,,11549350
369,28,,,,,,,,,,,,11549350
370,29,,,,,,,,,,,,11549350
371,30,,,,,,,,,,,,11549350
372,31,,,,,,,,,,,,11549350
373,32,,,,,,,,,,,,11549350
374,33,,,,,,,,,,,,11549350
375,34,,,,,,,,,,,,11549350
376,35,,,,,,,,,,,,11549350
377,36,,,,,,,,,,,,11549350
378,37,,,,,,,,,,,,11549350
379,38,,,,,,,,,,,,11549350
380,1,,,,,,,,,,,,21689537
381,2,,,,,,,,,,,,21689537
382,3,,,,,,,,,,,,21689537
383,4,,,,,,,,,,,,21689537
384,5,,,,,,,,,,,,21689537
385,6,,,,,,,,,,,,21689537
386,7,,,,,,,,,,,,21689537
387,8,,,,,,,,,,,,21689537
388,9,,,,,,,,,,,,21689537
389,10,,,,,,,,,,,,21689537
390,11,,,,,,,,,,,,21689537
391,12,,,,,,,,,,,,21689537
392,13,,,,,,,,,,,,21689537
393,14,,,,,,,,,,,,21689537
394,15,,,,,,,,,,,,21689537
395,16,,,,,,,,,,,,21689537
396,17,,,,,,,,,,,,21689537
397,18,,,,,,,,,,,,21689537
398,19,,,,,,,,,,,,21689537
399,20,,,,,,,,,,,,21689537
400,21,,,,,,,,,,,,21689537
401,22,,,,,,,,,,,,21689537
402,23,,,,,,,,,,,,21689537
403,24,,,,,,,,,,,,21689537
404,25,,,,,,,,,,,,21689537
405,26,,,,,,,,,,,,21689537
406,27,,,,,,,,,,,,21689537
407,28,,,,,,,,,,,,21689537
408,29,,,,,,,,,,,,21689537
409,30,,,,,,,,,,,,21689537
410,31,,,,,,,,,,,,21689537
411,32,,,,,,,,,,,,21689537
412,33,,,,,,,,,,,,21689537
413,34,,,,,,,,,,,,21689537
414,35,,,,,,,,,,,,21689537
415,36,,,,,,,,,,,,21689537
416,37,,,,,,,,,,,,21689537
417,38,,,,,,,,,,,,21689537
418,1,,,,,,,,,,,,23935236
419,2,,,,,,,,,,,,23935236
420,3,,,,,,,,,,,,23935236
421,4,,,,,,,,,,,,23935236
422,5,,,,,,,,,,,,23935236
423,6,,,,,,,,,,,,23935236
424,7,,,,,,,,,,,,23935236
425,8,,,,,,,,,,,,23935236
426,9,,,,,,,,,,,,23935236
427,10,,,,,,,,,,,,23935236
428,11,,,,,,,,,,,,23935236
429,12,,,,,,,,,,,,23935236
430,13,,,,,,,,,,,,23935236
431,14,,,,,,,,,,,,23935236
432,15,,,,,,,,,,,,23935236
433,16,,,,,,,,,,,,23935236
434,17,,,,,,,,,,,,23935236
435,18,,,,,,,,,,,,23935236
436,19,,,,,,,,,,,,23935236
437,20,,,,,,,,,,,,23935236
438,21,,,,,,,,,,,,23935236
439,22,,,,,,,,,,,,23935236
440,23,,,,,,,,,,,,23935236
441,24,,,,,,,,,,,,23935236
442,25,,,,,,,,,,,,23935236
443,26,,,,,,,,,,,,23935236
444,27,,,,,,,,,,,,23935236
445,28,,,,,,,,,,,,23935236
446,29,,,,,,,,,,,,23935236
447,30,,,,,,,,,,,,23935236
448,31,,,,,,,,,,,,23935236
449,32,,,,,,,,,,,,23935236
450,33,,,,,,,,,,,,23935236
451,34,,,,,,,,,,,,23935236
452,35,,,,,,,,,,,,23935236
453,36,,,,,,,,,,,,23935236
454,37,,,,,,,,,,,,23935236
455,38,,,,,,,,,,,,23935236
456,1,77.0,77.0,522374.0,523429.0,522374.0,10.0,0.0,1000.0,0.0,0.0,4.0,66708
457,2,92.0,169.0,697717.0,698070.0,105890.0,10.0,5.0,1002.0,1.0,0.0,6.0,66708
458,3,89.0,258.0,355421.0,356164.0,36182.0,5.0,10.0,1006.0,1.0,0.0,3.0,66708
459,4,52.0,310.0,4793847.0,4794889.0,70231.0,50.0,10.0,1009.0,0.0,0.0,7.0,66708
460,5,79.0,389.0,560068.0,560417.0,27030.0,10.0,5.0,1014.0,1.0,0.0,5.0,66708
461,6,70.0,459.0,1396126.0,1396340.0,8382.0,15.0,0.0,1020.0,2.0,0.0,13.0,66708
462,7,40.0,499.0,7037868.0,7038445.0,26117.0,70.0,0.0,1024.0,0.0,0.0,7.0,66708
463,8,41.0,540.0,3357669.0,3358678.0,28465.0,35.0,0.0,1026.0,0.0,0.0,7.0,66708
464,9,66.0,606.0,1951882.0,1952580.0,31182.0,20.0,3.0,1028.0,2.0,0.0,3.0,66708
465,10,31.0,637.0,8328790.0,8328970.0,113467.0,80.0,0.0,1030.0,2.0,0.0,12.0,66708
466,11,53.0,690.0,4151485.0,4152015.0,184232.0,40.0,13.0,1029.0,1.0,0.0,4.0,66708
467,12,39.0,729.0,8071736.0,8071943.0,458848.0,80.0,22.0,1029.0,1.0,0.0,17.0,66708
468,13,45.0,774.0,8733753.0,8733883.0,1061030.0,85.0,3.0,1029.0,1.0,0.0,13.0,66708
469,14,28.0,802.0,10689743.0,10689752.0,2241156.0,100.0,5.0,1026.0,1.0,0.0,9.0,66708
470,15,80.0,882.0,189675.0,189872.0,1351686.0,5.0,5.0,1024.0,0.0,0.0,0.0,66708
471,16,49.0,931.0,4949724.0,4950249.0,1412982.0,50.0,3.0,1021.0,2.0,0.0,4.0,66708
472,17,40.0,971.0,8865721.0,8865781.0,2418783.0,85.0,3.0,1018.0,1.0,0.0,1.0,66708
473,18,57.0,1028.0,4401227.0,4401839.0,2469068.0,45.0,0.0,1018.0,1.0,0.0,3.0,66708
474,19,56.0,1084.0,7900127.0,7900370.0,2977848.0,75.0,15.0,1018.0,0.0,0.0,14.0,66708
475,20,63.0,1147.0,4478984.0,4479719.0,3027096.0,45.0,15.0,1021.0,0.0,0.0,0.0,66708
476,21,59.0,1206.0,4516242.0,4516885.0,3096609.0,45.0,15.0,1023.0,0.0,0.0,16.0,66708
477,22,49.0,1255.0,4279346.0,4279738.0,2982643.0,40.0,16.0,1024.0,2.0,0.0,13.0,66708
478,23,56.0,1311.0,6979022.0,6980192.0,3116344.0,65.0,16.0,1024.0,0.0,0.0,1.0,66708
479,24,73.0,1384.0,7264095.0,7264105.0,3921994.0,65.0,16.0,1019.0,3.0,0.0,7.0,66708
480,25,83.0,1467.0,4230642.0,4231024.0,3942481.0,40.0,16.0,1020.0,0.0,0.0,7.0,66708
481,26,61.0,1528.0,6653888.0,6654044.0,4151531.0,60.0,1.0,1015.0,2.0,0.0,17.0,66708
482,27,52.0,1580.0,6210898.0,6211903.0,4192675.0,55.0,1.0,1019.0,0.0,0.0,5.0,66708
483,28,39.0,1619.0,8993359.0,8993407.0,4571798.0,80.0,22.0,1017.0,2.0,0.0,11.0,66708
484,29,65.0,1684.0,1028037.0,1028405.0,4141266.0,10.0,22.0,1017.0,0.0,0.0,8.0,66708
485,30,60.0,1744.0,962069.0,963114.0,3908960.0,10.0,1.0,1012.0,0.0,0.0,2.0,66708
486,31,39.0,1783.0,3731836.0,3732197.0,3818932.0,35.0,1.0,1017.0,1.0,0.0,4.0,66708
487,32,50.0,1829.0,6878215.0,6878250.0,4064088.0,65.0,0.0,1016.0,2.0,4.0,11.0,66708
488,33,72.0,1901.0,1868785.0,1869404.0,3850437.0,20.0,0.0,1020.0,0.0,0.0,14.0,66708
489,34,82.0,1979.0,643096.0,643158.0,3425447.0,10.0,53.0,1020.0,3.0,4.0,0.0,66708
490,35,51.0,2030.0,2334525.0,2335407.0,3302283.0,25.0,47.0,1021.0,1.0,0.0,0.0,66708
491,36,37.0,2067.0,7855220.0,7855426.0,3423800.0,70.0,2.0,1024.0,1.0,0.0,31.0,66708
492,37,30.0,2097.0,8507648.0,8508043.0,3613734.0,75.0,2.0,1023.0,0.0,0.0,16.0,66708
493,38,38.0,2135.0,8198029.0,8198395.0,3791923.0,75.0,2.0,1022.0,0.0,0.0,15.0,66708
494,1,41.0,41.0,7710872.0,7711641.0,7710872.0,90.0,0.0,1000.0,0.0,0.0,0.0,152566
495,2,87.0,128.0,1180686.0,1181810.0,4180222.0,15.0,0.0,1000.0,0.0,0.0,0.0,152566
496,3,65.0,193.0,5374802.0,5375596.0,4288529.0,55.0,0.0,1003.0,2.0,0.0,1.0,152566
497,4,74.0,267.0,387386.0,387560.0,2054729.0,5.0,9.0,1005.0,1.0,0.0,4.0,152566
498,5,66.0,333.0,2828650.0,2830558.0,1775694.0,30.0,6.0,1007.0,1.0,0.0,4.0,152566
499,6,66.0,399.0,1873640.0,1874243.0,970412.0,20.0,5.0,1009.0,1.0,0.0,4.0,152566
500,7,41.0,440.0,6885459.0,6886694.0,1343433.0,70.0,0.0,1013.0,1.0,0.0,2.0,152566
501,8,23.0,463.0,9647363.0,9647886.0,2339202.0,95.0,0.0,1014.0,1.0,0.0,9.0,152566
502,9,57.0,520.0,4584112.0,4585742.0,2451973.0,45.0,6.0,1017.0,1.0,0.0,4.0,152566
503,10,41.0,561.0,4269334.0,4271137.0,2486857.0,45.0,0.0,1019.0,0.0,0.0,4.0,152566
504,11,42.0,603.0,7341934.0,7342777.0,3037001.0,70.0,0.0,1023.0,1.0,0.0,4.0,152566
505,12,31.0,634.0,9556323.0,9556819.0,4072444.0,90.0,0.0,1023.0,0.0,0.0,8.0,152566
506,13,70.0,704.0,3066309.0,3067500.0,3714253.0,30.0,0.0,1022.0,0.0,0.0,1.0,152566
507,14,47.0,751.0,8615890.0,8616032.0,4270219.0,80.0,0.0,1019.0,3.0,0.0,2.0,152566
508,15,67.0,818.0,1383094.0,1384545.0,3638687.0,15.0,0.0,1021.0,0.0,0.0,0.0,152566
509,16,59.0,877.0,1846446.0,1847373.0,3253574.0,20.0,9.0,1025.0,2.0,0.0,0.0,152566
510,17,64.0,941.0,5023478.0,5024146.0,3388842.0,50.0,6.0,1028.0,1.0,0.0,1.0,152566
511,18,48.0,985.0,6789434.0,6789848.0,3789418.0,65.0,15.0,1029.0,2.0,4.0,3.0,152566
512,19,67.0,1052.0,5548095.0,5549496.0,3908624.0,55.0,2.0,1032.0,1.0,0.0,6.0,152566
513,20,62.0,1114.0,4927056.0,4929052.0,3961413.0,45.0,5.0,1032.0,1.0,0.0,1.0,152566
514,21,65.0,1179.0,3230837.0,3232401.0,3814503.0,30.0,5.0,1034.0,0.0,0.0,4.0,152566
515,22,67.0,1246.0,481619.0,482083.0,3217213.0,5.0,5.0,1037.0,0.0,0.0,2.0,152566
516,23,50.0,1296.0,9350407.0,9350517.0,3513704.0,85.0,13.0,1036.0,3.0,0.0,2.0,152566
517,24,139.0,1435.0,586438.0,587269.0,2763256.0,10.0,6.0,1034.0,1.0,0.0,4.0,152566
518,25,80.0,1515.0,5032921.0,5033767.0,2908764.0,45.0,21.0,1031.0,1.0,0.0,0.0,152566
519,26,54.0,1565.0,7813707.0,7813872.0,3408781.0,70.0,61.0,1030.0,2.0,4.0,1.0,152566
520,27,54.0,1619.0,5628571.0,5630988.0,3422037.0,50.0,62.0,1033.0,1.0,0.0,16.0,152566
521,28,77.0,1696.0,355952.0,356258.0,3087770.0,5.0,62.0,1035.0,0.0,0.0,1.0,152566
522,29,67.0,1763.0,906450.0,906859.0,2624576.0,10.0,46.0,1037.0,2.0,0.0,0.0,152566
523,30,70.0,1833.0,137975.0,138144.0,2208819.0,5.0,29.0,1026.0,0.0,0.0,9.0,152566
524,31,50.0,1883.0,1267757.0,1268716.0,1973542.0,15.0,26.0,1031.0,1.0,0.0,13.0,152566
525,32,94.0,1973.0,362097.0,362477.0,1629871.0,5.0,8.0,1033.0,2.0,4.0,10.0,152566
526,33,82.0,2055.0,703962.0,704410.0,1377650.0,10.0,23.0,1037.0,1.0,0.0,8.0,152566
527,34,80.0,2135.0,716391.0,718769.0,1148320.0,10.0,23.0,1040.0,0.0,0.0,11.0,152566
528,35,38.0,2173.0,7492560.0,7494241.0,1227969.0,70.0,30.0,1037.0,1.0,0.0,4.0,152566
529,36,50.0,2223.0,3230456.0,3231711.0,1217221.0,30.0,50.0,1035.0,1.0,0.0,15.0,152566
530,37,47.0,2270.0,3036955.0,3038876.0,1226085.0,30.0,50.0,1033.0,0.0,0.0,2.0,152566
531,38,72.0,2342.0,445468.0,445961.0,1051934.0,5.0,28.0,1030.0,2.0,0.0,0.0,152566
532,1,58.0,58.0,4124179.0,4210621.0,4124179.0,50.0,0.0,1000.0,0.0,0.0,3.0,2890974
533,2,82.0,136.0,2107451.0,2112744.0,3038146.0,25.0,0.0,1001.0,2.0,4.0,12.0,2890974
534,3,71.0,203.0,3818999.0,3835870.0,3304964.0,40.0,3.0,1003.0,2.0,4.0,11.0,2890974
535,4,46.0,241.0,6931502.0,6937865.0,4549446.0,70.0,1.0,1005.0,3.0,8.0,3.0,2890974
536,5,59.0,300.0,4904735.0,4931950.0,4494642.0,50.0,24.0,1008.0,1.0,0.0,4.0,2890974
537,6,52.0,348.0,4608692.0,4622740.0,4749261.0,45.0,15.0,1007.0,2.0,4.0,4.0,2890974
538,7,39.0,379.0,7656069.0,7661489.0,5758006.0,75.0,10.0,1008.0,3.0,8.0,16.0,2890974
539,8,36.0,407.0,5457350.0,5462802.0,6218921.0,55.0,7.0,1011.0,3.0,8.0,18.0,2890974
540,9,71.0,478.0,898081.0,915079.0,5204840.0,10.0,7.0,1015.0,0.0,0.0,14.0,2890974
541,10,54.0,524.0,1129462.0,1130736.0,4752753.0,15.0,37.0,1014.0,4.0,8.0,15.0,2890974
542,11,73.0,597.0,572119.0,579265.0,3396194.0,10.0,27.0,1019.0,1.0,0.0,17.0,2890974
543,12,59.0,652.0,2827618.0,2840258.0,3203330.0,30.0,14.0,1024.0,2.0,4.0,17.0,2890974
544,13,78.0,730.0,1683148.0,1701228.0,2619232.0,20.0,14.0,1028.0,0.0,0.0,12.0,2890974
545,14,64.0,786.0,3998407.0,4000665.0,2867455.0,40.0,2.0,1025.0,4.0,8.0,4.0,2890974
546,15,57.0,843.0,3627501.0,3646664.0,2680954.0,35.0,8.0,1028.0,1.0,0.0,3.0,2890974
547,16,51.0,894.0,3959333.0,4003407.0,2638249.0,40.0,8.0,1031.0,0.0,0.0,21.0,2890974
548,17,74.0,968.0,3338140.0,3348780.0,2528506.0,35.0,0.0,1031.0,2.0,0.0,13.0,2890974
549,18,79.0,1047.0,170664.0,173878.0,1936781.0,5.0,1.0,1028.0,0.0,0.0,12.0,2890974
550,19,80.0,1127.0,2196740.0,2225911.0,1802064.0,20.0,1.0,1033.0,0.0,0.0,6.0,2890974
551,20,58.0,1185.0,6199029.0,6212986.0,2001977.0,60.0,0.0,1034.0,2.0,0.0,4.0,2890974
552,21,65.0,1246.0,3386687.0,3396473.0,2078252.0,35.0,0.0,1033.0,2.0,4.0,18.0,2890974
553,22,52.0,1298.0,2982341.0,3028155.0,1915346.0,30.0,0.0,1037.0,0.0,0.0,5.0,2890974
554,23,65.0,1363.0,3611249.0,3628251.0,1833630.0,35.0,2.0,1037.0,2.0,0.0,19.0,2890974
555,24,104.0,1467.0,4346723.0,4357679.0,2050580.0,40.0,0.0,1039.0,1.0,0.0,4.0,2890974
556,25,118.0,1585.0,76645.0,78065.0,1453767.0,1.0,21.0,1035.0,1.0,0.0,4.0,2890974
557,26,73.0,1650.0,4021437.0,4025492.0,1664702.0,40.0,0.0,1035.0,3.0,8.0,10.0,2890974
558,27,63.0,1713.0,1945226.0,1984292.0,1531148.0,20.0,0.0,1029.0,0.0,0.0,18.0,2890974
559,28,68.0,1781.0,1604483.0,1624342.0,1411319.0,15.0,23.0,1034.0,1.0,0.0,6.0,2890974
560,29,48.0,1825.0,3464737.0,3474116.0,1469866.0,35.0,15.0,1029.0,2.0,4.0,0.0,2890974
561,30,44.0,1861.0,6303538.0,6308725.0,1702361.0,60.0,0.0,1029.0,3.0,8.0,6.0,2890974
562,31,27.0,1888.0,8161835.0,8219327.0,1894564.0,75.0,0.0,1028.0,0.0,0.0,2.0,2890974
563,32,41.0,1925.0,9010068.0,9010687.0,2420042.0,80.0,2.0,1023.0,3.0,4.0,7.0,2890974
564,33,60.0,1977.0,4750469.0,4754963.0,2592415.0,45.0,0.0,1019.0,3.0,8.0,2.0,2890974
565,34,97.0,2074.0,50164.0,56375.0,1951981.0,1.0,0.0,1022.0,0.0,0.0,20.0,2890974
566,35,50.0,2124.0,2416227.0,2469912.0,1869699.0,25.0,0.0,1020.0,0.0,0.0,6.0,2890974
567,36,41.0,2149.0,6456042.0,6456223.0,2186691.0,60.0,6.0,1016.0,6.0,16.0,22.0,2890974
568,37,47.0,2188.0,3291422.0,3294897.0,2277857.0,30.0,14.0,1018.0,3.0,8.0,5.0,2890974
569,38,71.0,2251.0,525009.0,528130.0,2136707.0,5.0,19.0,1019.0,3.0,8.0,5.0,2890974
570,1,67.0,67.0,1950328.0,1996271.0,1950328.0,25.0,0.0,1000.0,0.0,0.0,7.0,1614497
571,2,65.0,132.0,5945831.0,5960467.0,3612900.0,65.0,0.0,1001.0,1.0,0.0,10.0,1614497
572,3,52.0,184.0,7830412.0,7838402.0,5113689.0,80.0,0.0,1001.0,0.0,0.0,5.0,1614497
573,4,65.0,245.0,1518119.0,1519857.0,4172402.0,15.0,3.0,1003.0,3.0,4.0,1.0,1614497
574,5,50.0,295.0,7681674.0,7690857.0,4866297.0,75.0,3.0,1002.0,1.0,0.0,3.0,1614497
575,6,31.0,326.0,9228184.0,9231229.0,6221965.0,90.0,9.0,1002.0,1.0,0.0,2.0,1614497
576,7,54.0,380.0,2532384.0,2552320.0,5667333.0,25.0,1.0,997.0,0.0,0.0,1.0,1614497
577,8,53.0,433.0,806224.0,815389.0,4516256.0,10.0,1.0,998.0,0.0,0.0,5.0,1614497
578,9,68.0,501.0,1380019.0,1392729.0,3683260.0,15.0,1.0,1002.0,0.0,0.0,10.0,1614497
579,10,49.0,550.0,1894405.0,1912076.0,3128462.0,20.0,1.0,1005.0,0.0,0.0,16.0,1614497
580,11,52.0,602.0,4265072.0,4282852.0,3079057.0,40.0,1.0,1006.0,0.0,0.0,12.0,1614497
581,12,54.0,656.0,3846690.0,3862402.0,2967973.0,40.0,1.0,1008.0,0.0,0.0,7.0,1614497
582,13,72.0,728.0,2686077.0,2698808.0,2666565.0,25.0,1.0,1007.0,0.0,0.0,0.0,1614497
583,14,65.0,793.0,3620902.0,3634276.0,2562856.0,35.0,0.0,1004.0,1.0,0.0,2.0,1614497
584,15,51.0,844.0,5317306.0,5329627.0,2611860.0,50.0,4.0,1005.0,1.0,0.0,4.0,1614497
585,16,41.0,885.0,7787213.0,7793670.0,2941182.0,75.0,2.0,1006.0,2.0,0.0,4.0,1614497
586,17,77.0,962.0,2816898.0,2823605.0,2694007.0,30.0,3.0,1008.0,2.0,0.0,4.0,1614497
587,18,52.0,1010.0,5888491.0,5889522.0,3010951.0,55.0,1.0,1009.0,4.0,4.0,12.0,1614497
588,19,77.0,1087.0,2867432.0,2885094.0,2888090.0,30.0,1.0,1012.0,0.0,0.0,4.0,1614497
589,20,84.0,1171.0,501831.0,507626.0,2355807.0,5.0,1.0,1012.0,0.0,0.0,3.0,1614497
590,21,69.0,1240.0,2473311.0,2488741.0,2208520.0,25.0,1.0,1014.0,0.0,0.0,5.0,1614497
591,22,49.0,1289.0,4220399.0,4235516.0,2112722.0,40.0,2.0,1016.0,1.0,0.0,3.0,1614497
592,23,64.0,1353.0,3983594.0,3993773.0,2052280.0,40.0,38.0,1019.0,2.0,0.0,6.0,1614497
593,24,145.0,1498.0,265508.0,269712.0,1396075.0,5.0,22.0,1017.0,1.0,0.0,14.0,1614497
594,25,101.0,1599.0,1045335.0,1054565.0,1191382.0,10.0,0.0,1018.0,2.0,0.0,0.0,1614497
595,26,76.0,1667.0,3286526.0,3289144.0,1348345.0,30.0,4.0,1015.0,3.0,8.0,22.0,1614497
596,27,57.0,1724.0,4025052.0,4056558.0,1328589.0,40.0,4.0,1017.0,0.0,0.0,8.0,1614497
597,28,56.0,1780.0,5386175.0,5405502.0,1417927.0,50.0,23.0,1019.0,1.0,0.0,11.0,1614497
598,29,64.0,1844.0,1125033.0,1136003.0,1151403.0,10.0,16.0,1014.0,0.0,0.0,0.0,1614497
599,30,40.0,1876.0,7756581.0,7757424.0,1437391.0,70.0,2.0,1014.0,4.0,8.0,0.0,1614497
600,31,51.0,1927.0,1139800.0,1147124.0,1258164.0,15.0,6.0,1014.0,1.0,0.0,0.0,1614497
601,32,48.0,1975.0,7151977.0,7171288.0,1598595.0,65.0,14.0,1010.0,0.0,0.0,3.0,1614497
602,33,51.0,2026.0,7101084.0,7106374.0,1796083.0,65.0,3.0,1006.0,1.0,0.0,9.0,1614497
603,34,41.0,2067.0,6643064.0,6663796.0,2045772.0,60.0,3.0,1005.0,0.0,0.0,13.0,1614497
604,35,33.0,2100.0,8998118.0,9022537.0,2209428.0,80.0,3.0,1005.0,0.0,0.0,4.0,1614497
605,36,42.0,2142.0,5710651.0,5740886.0,2278886.0,55.0,3.0,1002.0,0.0,0.0,21.0,1614497
606,37,40.0,2182.0,5155270.0,5186586.0,2353201.0,50.0,3.0,999.0,0.0,0.0,3.0,1614497
607,38,44.0,2226.0,6198622.0,6226349.0,2473065.0,55.0,3.0,998.0,0.0,0.0,13.0,1614497
608,1,63.0,63.0,2859831.0,2890331.0,2859831.0,35.0,5.0,1000.0,0.0,0.0,6.0,890451
609,2,68.0,131.0,5274812.0,5285665.0,3773406.0,60.0,10.0,1001.0,1.0,0.0,10.0,890451
610,3,59.0,190.0,6681083.0,6685665.0,4579821.0,70.0,0.0,1003.0,1.0,0.0,10.0,890451
611,4,59.0,249.0,2824593.0,2830987.0,3774260.0,30.0,6.0,1002.0,1.0,0.0,9.0,890451
612,5,60.0,309.0,4587503.0,4596888.0,3731238.0,45.0,9.0,1002.0,1.0,0.0,7.0,890451
613,6,83.0,392.0,398502.0,399871.0,1351915.0,5.0,2.0,1005.0,1.0,0.0,5.0,890451
614,7,31.0,423.0,9574334.0,9577291.0,2478485.0,95.0,0.0,1007.0,1.0,0.0,2.0,890451
615,8,53.0,476.0,877752.0,881360.0,1512457.0,10.0,6.0,1009.0,1.0,0.0,10.0,890451
616,9,58.0,534.0,4242296.0,4251341.0,1633101.0,45.0,3.0,1013.0,1.0,0.0,15.0,890451
617,10,50.0,584.0,1676596.0,1686017.0,1313194.0,20.0,3.0,1015.0,0.0,0.0,4.0,890451
618,11,60.0,644.0,2426706.0,2432599.0,1151095.0,25.0,6.0,1016.0,1.0,0.0,9.0,890451
619,12,79.0,723.0,282488.0,283980.0,565394.0,5.0,6.0,1015.0,0.0,0.0,11.0,890451
620,13,74.0,797.0,2450959.0,2455298.0,540963.0,25.0,4.0,1014.0,2.0,0.0,7.0,890451
621,14,74.0,871.0,1639669.0,1642629.0,418689.0,20.0,28.0,1017.0,2.0,0.0,0.0,890451
622,15,45.0,916.0,6887395.0,6896510.0,577232.0,65.0,28.0,1018.0,0.0,0.0,0.0,890451
623,16,49.0,965.0,4670058.0,4683029.0,627666.0,45.0,28.0,1022.0,0.0,0.0,6.0,890451
624,17,64.0,1029.0,5023478.0,5027830.0,885061.0,50.0,27.0,1019.0,1.0,0.0,-1.0,890451
625,18,45.0,1074.0,7256988.0,7262640.0,1230884.0,70.0,27.0,1022.0,0.0,0.0,1.0,890451
626,19,80.0,1154.0,2196740.0,2205514.0,1147476.0,20.0,27.0,1023.0,0.0,0.0,4.0,890451
627,20,52.0,1206.0,7746317.0,7755011.0,1460427.0,75.0,27.0,1025.0,0.0,0.0,4.0,890451
628,21,88.0,1294.0,441145.0,441186.0,1009780.0,5.0,4.0,1024.0,5.0,0.0,20.0,890451
629,22,42.0,1336.0,7015738.0,7025623.0,1091773.0,65.0,16.0,1027.0,1.0,0.0,11.0,890451
630,23,63.0,1399.0,4060779.0,4075556.0,1069622.0,40.0,16.0,1029.0,0.0,0.0,26.0,890451
631,24,108.0,1507.0,3720378.0,3724696.0,1231393.0,35.0,3.0,1026.0,1.0,0.0,27.0,890451
632,25,67.0,1574.0,7391145.0,7395205.0,1647905.0,70.0,3.0,1025.0,0.0,0.0,1.0,890451
633,26,98.0,1672.0,217454.0,217865.0,1261710.0,5.0,14.0,1018.0,3.0,0.0,23.0,890451
